,Kingdom,Phylum,Class,Order,Family,Genus,Species
8c50e9308f8e8cf2a915cb736d268fca,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
c870a443d3168b1f9921bde8d1e8226a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
1d8efa1d8988784b01213f8b61966e83,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
9c731a66985678a063ea86a01959175a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
95c11ee7598645220f273507698afe0c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
58a7a616561a1b8c955a459bd176899f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
336211c18f5016491f7e1b39b6b41521,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
073a1fd34e998bfd4fe6bd0ac7390ff7,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
ad8eab57a113475e43b4128e95524ec3,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
dfcdc88b7d66af2c8c3580d886f4e0c2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
da29d4df4749eb2412a9ce4b2dbc9b57,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
9ae88637ec8509359fd060db8a0623f0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
3238dc6049784bebaa526852b1af93d9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
a2c988ff01493887bd6d848a4ff3bd96,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
abaa15ae2e855685a30af678142a6d2d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
4be0fa51ac9c0cf7a4c17a450915e65a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
8f4bb4e92b892786633afb0ac4f96b5d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
033c949f0b59f9a55babe52a98487d84,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
06c840683b7c7bf23b3fa82ef07ba843,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
8711c0d08503997845036acb96699d43,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
478d583de8e908f965b54bb449d38eb0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
7f0fb994364f02b492202d50e1741bf4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
cb5ad9601842b1828e5923ce45fa006f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
744787b64d5f33e4119d08159156cafc,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
ec0066c3c9a45a26faed3376b68714b0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
0620226b051bcda51f59b908beb6c95b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
b0aed4ac98b0f374efe36030d493495b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
043f39ccf8c7b7f7db5dd3a174f933fb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
79e910d9ed581d49a07c105e387e6c71,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
79c9ff0aa7e01eb8adbbb50454f5b574,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
97602af2190556040ce45f40e09002b4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
02f23c105861fa527b4de328778bf541,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
71a8f0dabf8b7bd2a506d90f3f49d8c6,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
9bab851e8350513d46c8afd76efc3893,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
fb5f5f2e9463fd86ce3d626027155ec4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
5c0ffe1188582a9741acfc58cefaab18,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
b77bd3ad65ecf772df982213df44170e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
73d9d9fa3ca45acd7f4f94f194e3bbae,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Millionella,s__Millionella massiliensis
a350dea65558c8573742f14f9c1d1e3a,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Millionella,s__Millionella massiliensis
e9be4e99ff2b1bbdcc9c56ed284b400a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
c3f8f893da077090323e2844235eaf11,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
b06e5d8bf0c8d185bcdf08d30190d92e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
d37473a857700eb8b41b21f7b01f44f0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
8495ffd9a00e5b1c92bd90a029b07235,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp900319185
800ac274cddd82e161f3dda397967f99,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp900319185
7f69f3de0a11e83056f281f7e6248eda,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
a2c22fd592cc2183f8046f00c79ac59f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp900319185
358870c06af340efe80c5ccbc0a73745,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
e1f167afa0baf25a7e61d79bd3302622,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
ad7ce0852607bbd55a2cc608c4737dd2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
f21750f95554ee7112a7e2e32e91eece,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
a99716236bccf11f7ed995a8fcf0d4d6,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
a0ca1fa377521b916a327a1b6dc62569,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
03d1971553ba5bb4d7e97440761e9cbd,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
802ec457a507f75e3bb253a9b631bf99,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Bact-08,s__Bact-08 sp000473305
542db8e518fd948d9038f98dff310146,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
fd0d338cca83f7b9eb0dd2c29997ed66,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Unclassified
edf47de1f9f325b7384f0a2e27c754b4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
bd130802aa83262617330ca7fe0878ce,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
74dc63b36398faedcfde490f83c37a81,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
2dc4cbc30ee9e026c272b9a6e385427c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
5d2b46b98d22882b0c9e46d36c4de3d9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
b0df038a7829d912eebeb68633977839,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
9492e62f5ed914742d9a78ca91df7149,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
7fc362f0812bfbf1dd67f091f38539b6,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
568d6440230b95b725447861c734e4da,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
b9bc9c9c47aa9b0e5f91944895cee4b9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
007ae674980caf04c7d9556ceedb408e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
c2c63fee2983aae48c676723dbfa371c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
37bcfe9706e694b9935e880a9d7e302f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
85a4132d58ec5a54e5559f1a7c2e1b53,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
6d761afb8bd0206032e8a9a8adc33e62,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
10655ac1ef67abc0b20df52316ceaf96,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
1bb7c1044a41c7e223ac701a5069e1e2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
7572936860cad8f6a6609c5b90aae60e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
bdcdcadb40449f14eba2174b79a4d50e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
ab932af426aed7f5174faf3fbb0c57e4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
537cacba28c102076a1f944878c96e50,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
5516f080bee919f8e6f8ba1d4a5b0c28,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
821d2ca6923872b400275c00dec046b6,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
b1154a2ee2fba87fa549ad851d9ad7da,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
6a97bbd7af6de0d5b1ea614a0cc65d58,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
58bd9fc3f50f83676e277bde74235d9d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
220e9a2d1fd739a162f069e9e546f886,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
d988126f4edfc60e0378b37b8b3fa8a8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
2d3a1da76896bf06e1992029872a5997,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
55c96f4a5b2ba6fb7d63109347f3b089,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
f632ff060d8a7136e9c93b6cdd1bd28c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
12d18bd8083fcb16cdeb10f862e5c04a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
10ee298a3beeea33bed2fd62c611f9f2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
351a5b14d4acb6ced7fda6257586bda2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
d29f7bc3e4b46cb806b3ee38c1dea119,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
d460462f786350c3bacfebbaa8c3afcf,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
fab2be561f51927e451ea135468def73,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
3ec0d6d0eba9501022e1f372fdcf5b89,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
4557b192e302a1d34e5996ca6853a45e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
8499b73ad1194df39a3ea5208148fb5b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
830501c2af05283b633e493fe9e7cca6,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
1c85b71bc91192dc36348f4ad14774f8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
8da87328b3ee386139b32924b4ba9cd0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
9cd7147cb0142cb0e13bac816a0ac032,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
8bf5734e550aca273719b73e23e93982,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
7fa0dd683300c5d8a3b3a5c5eab52adb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
d028b4749e420d60ef798581b1a7a60d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
731ce7f329d10c7267a96871d6f6128e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
e99b6b2949d96775b476ed75e0eaea31,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
9a2e46cd20c935020e2e9ecd6654bad9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
cd97a2db763f804cbe83aec6ed611c97,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
dd3ebe32def8f7f01e486f38d05a46ed,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
1a7b02a5fccfafa6536756d58af7e305,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
9ab2726fb0e0cf2ad834119475d90550,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
dceb04ddf82e22ee8de266f7b28ae9d9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
27d732a24e665b6f4f0e1a0e826fbe9b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
9b0d0af8b21dd3826db6856691e93fd9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
7d652b81328e19878dec90dbbcb077bc,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
0c9bf227c3546b142ba9f21705a452aa,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Unclassified,s__Unclassified
2f71f79495d7f06ba0afa5843f6c3f6a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
730bc15ab41705936c8c24bd0b110bde,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
c91e13b8b719d408cc69ae2e26892501,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
cb1312a7b0cfa9e53afb02dc707aabdd,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
15671745a97aee8c08b2cfb3ee449f79,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
3c2ee7141d9ba764d0768e61eea111ce,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
700d7985e67a218545b87f63bfd362eb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
b16c934218e02544c9d5011801d0696c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
896863927aa0c9524c3dd4b41a2026d3,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
1f768f8ef3774b2c852664bfe16b5070,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
f1987d0bd5d585c9b842f82f35776870,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
6f05d6f2d5189f69e10fd81f17b82531,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
11a6d248043e0faf33567062d6aefdb8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
2aa2addbf4eef3926209fc459ce7c503,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
dae2050c66efbb715672b74aac7775a9,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
8acc09b0bf25262e3f30506a70b2467f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
6ef0467455c07c2904d935d88d95a958,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
a7c62b5e053d7559990904d5434b8137,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
60eafadd9a08414183e5aa8efea77e93,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
a25c2cac04c6914ac8138e2acf45e568,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000434935
a42a7bbe7e8dd90fc6dd20126d861d4e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp002438635
d89475a30aba814b3c4a184af056de08,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp002438635
d67d3388f0d537a32a6a408b0b16d887,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
08c0279903bfd3b2f91640ed06fe3f66,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
352fb59117a012d584a4227a56925544,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
bbfd421abf7e76e15284dec2abf35151,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
f0fb4ce85ea601b868147a9a90ddb86e,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
b1bbfa300cffd13caa2d92ff7b0c1c5b,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
42fa9ba09daf04f0d9f9713e23a505f5,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
d17391f2a61b3c130ed83c9989716533,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
61e4612b3dca05ee0ef0df041c552565,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
5dd2a758c98b427a6e416ceb75a139fe,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
637528976f54239aace2dfaafb58ab1b,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
f79a9343a9c7006ebd9dd74515315c8f,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
7d18c6e08333aff11c6dca7b34b13df3,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
eac0729a84e5a3f6b88b22f3b20f2274,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
1f759311b0341d61e424e0aef61ebb4f,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
d6566e931599c860bd8f08bfab0f4f26,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
51e16a210dfc2af394997a6ab1522a1e,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
0400a9d61f42d77fa1b1c9eaaf107290,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
fe7860cf6d1dae0b911ea317ea7dc9ec,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
fc6fdce9cf6e94a205b026c1aa56023b,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
27ecb87447d223febde9ca0b12e32132,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__Treponema D sp900769975
